obs_id,code,irai_theme,country,iso3,year,verified_value,data_source,indicator_name,indicator_type,variant,variant_type,query
2328,Coursera_Biz,Adoption,United States Minor Outlying Islands,UMI,2023,0.63,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,2,comparative,"According to the Coursera Global Skills Report, how did United States Minor Outlying Islands's Coursera Business Skills Proficiency Score in 2023 compare to the average for its geographic region? Please provide specific numeric values for United States Minor Outlying Islands and the regional average if the information is available to you."
2328,Coursera_Biz,Adoption,United States Minor Outlying Islands,UMI,2023,0.63,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,3,contextual,"You are providing data support for an AI governance analysis. A researcher is preparing a cross-national assessment of Adoption indicators. According to the Coursera Global Skills Report, what was the Coursera Business Skills Proficiency Score for United States Minor Outlying Islands in 2023? Please provide a specific numeric value if the information is available to you."
2329,Coursera_Biz,Adoption,Vatican,VAT,2023,0.6,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,1,direct_numeric,"According to the Coursera Global Skills Report, what was the Coursera Business Skills Proficiency Score for Vatican in 2023? Please provide a specific numeric value if the information is available to you."
2329,Coursera_Biz,Adoption,Vatican,VAT,2023,0.6,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,2,comparative,"According to the Coursera Global Skills Report, how did Vatican's Coursera Business Skills Proficiency Score in 2023 compare to the average for its geographic region? Please provide specific numeric values for Vatican and the regional average if the information is available to you."
2329,Coursera_Biz,Adoption,Vatican,VAT,2023,0.6,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,3,contextual,"You are providing data support for an AI governance analysis. A researcher is preparing a cross-national assessment of Adoption indicators. According to the Coursera Global Skills Report, what was the Coursera Business Skills Proficiency Score for Vatican in 2023? Please provide a specific numeric value if the information is available to you."
2330,Coursera_Biz,Adoption,Vietnam,VNM,2023,0.08,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,1,direct_numeric,"According to the Coursera Global Skills Report, what was the Coursera Business Skills Proficiency Score for Vietnam in 2023? Please provide a specific numeric value if the information is available to you."
2330,Coursera_Biz,Adoption,Vietnam,VNM,2023,0.08,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,2,comparative,"According to the Coursera Global Skills Report, how did Vietnam's Coursera Business Skills Proficiency Score in 2023 compare to the average for its geographic region? Please provide specific numeric values for Vietnam and the regional average if the information is available to you."
2330,Coursera_Biz,Adoption,Vietnam,VNM,2023,0.08,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,3,contextual,"You are providing data support for an AI governance analysis. A researcher is preparing a cross-national assessment of Adoption indicators. According to the Coursera Global Skills Report, what was the Coursera Business Skills Proficiency Score for Vietnam in 2023? Please provide a specific numeric value if the information is available to you."
2331,Coursera_Biz,Adoption,Yemen,YEM,2023,0.33,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,1,direct_numeric,"According to the Coursera Global Skills Report, what was the Coursera Business Skills Proficiency Score for Yemen in 2023? Please provide a specific numeric value if the information is available to you."
2331,Coursera_Biz,Adoption,Yemen,YEM,2023,0.33,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,2,comparative,"According to the Coursera Global Skills Report, how did Yemen's Coursera Business Skills Proficiency Score in 2023 compare to the average for its geographic region? Please provide specific numeric values for Yemen and the regional average if the information is available to you."
2331,Coursera_Biz,Adoption,Yemen,YEM,2023,0.33,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,3,contextual,"You are providing data support for an AI governance analysis. A researcher is preparing a cross-national assessment of Adoption indicators. According to the Coursera Global Skills Report, what was the Coursera Business Skills Proficiency Score for Yemen in 2023? Please provide a specific numeric value if the information is available to you."
2332,Coursera_Tech,Adoption,Andorra,AND,2022,0.74,the Coursera Global Skills Report,the Coursera Technology Skills Proficiency Score,continuous,1,direct_numeric,"According to the Coursera Global Skills Report, what was the Coursera Technology Skills Proficiency Score for Andorra in 2022? Please provide a specific numeric value if the information is available to you."
2332,Coursera_Tech,Adoption,Andorra,AND,2022,0.74,the Coursera Global Skills Report,the Coursera Technology Skills Proficiency Score,continuous,2,comparative,"According to the Coursera Global Skills Report, how did Andorra's Coursera Technology Skills Proficiency Score in 2022 compare to the average for its geographic region? Please provide specific numeric values for Andorra and the regional average if the information is available to you."
2332,Coursera_Tech,Adoption,Andorra,AND,2022,0.74,the Coursera Global Skills Report,the Coursera Technology Skills Proficiency Score,continuous,3,contextual,"You are providing data support for an AI governance analysis. A researcher is preparing a cross-national assessment of Adoption indicators. According to the Coursera Global Skills Report, what was the Coursera Technology Skills Proficiency Score for Andorra in 2022? Please provide a specific numeric value if the information is available to you."
2333,Coursera_Tech,Adoption,Argentina,ARG,2022,0.09,the Coursera Global Skills Report,the Coursera Technology Skills Proficiency Score,continuous,1,direct_numeric,"According to the Coursera Global Skills Report, what was the Coursera Technology Skills Proficiency Score for Argentina in 2022? Please provide a specific numeric value if the information is available to you."
2333,Coursera_Tech,Adoption,Argentina,ARG,2022,0.09,the Coursera Global Skills Report,the Coursera Technology Skills Proficiency Score,continuous,2,comparative,"According to the Coursera Global Skills Report, how did Argentina's Coursera Technology Skills Proficiency Score in 2022 compare to the average for its geographic region? Please provide specific numeric values for Argentina and the regional average if the information is available to you."
2333,Coursera_Tech,Adoption,Argentina,ARG,2022,0.09,the Coursera Global Skills Report,the Coursera Technology Skills Proficiency Score,continuous,3,contextual,"You are providing data support for an AI governance analysis. A researcher is preparing a cross-national assessment of Adoption indicators. According to the Coursera Global Skills Report, what was the Coursera Technology Skills Proficiency Score for Argentina in 2022? Please provide a specific numeric value if the information is available to you."
